# theta1,theta2 in radians, 100 Hz
-1.3381122128,1.5198789965
-1.3394333707,1.5207568912
-1.3407545286,1.5216347859
-1.3420756865,1.5225126807
-1.3433968444,1.5233905754
-1.3447180022,1.5242684702
-1.3460391601,1.5251463649
-1.3473603180,1.5260242596
-1.3486814759,1.5269021544
-1.3500026338,1.5277800491
-1.3513237917,1.5286579438
-1.3526449496,1.5295358386
-1.3539661075,1.5304137333
-1.3552872654,1.5312916280
-1.3566084233,1.5321695228
-1.3579295812,1.5330474175
-1.3593917391,1.5345405228
-1.3608538970,1.5360336280
-1.3623160549,1.5375267333
-1.3637782128,1.5390198386
-1.3652403707,1.5405129438
-1.3667025286,1.5420060491
-1.3681646865,1.5434991544
-1.3696268444,1.5449922596
-1.3710890022,1.5464853649
-1.3725511601,1.5479784702
-1.3740133180,1.5494715754
-1.3754754759,1.5509646807
-1.3769376338,1.5524577859
-1.3783997917,1.5539508912
-1.3798619496,1.5554439965
-1.3813241075,1.5569371017
-1.3827862654,1.5584302070
-1.3842484233,1.5599233123
-1.3857105812,1.5614164175
-1.3871767391,1.5635416807
-1.3886428970,1.5656669438
-1.3901090549,1.5677922070
-1.3915752128,1.5699174702
-1.3930413707,1.5720427333
-1.3945075286,1.5741679965
-1.3959736865,1.5762932596
-1.3974398444,1.5784185228
-1.3989060022,1.5805437859
-1.4003721601,1.5826690491
-1.4018383180,1.5847943123
-1.4033044759,1.5869195754
-1.4047706338,1.5890448386
-1.4062367917,1.5911701017
-1.4077029496,1.5932953649
-1.4091691075,1.5954206280
-1.4106352654,1.5975458912
-1.4121014233,1.5996711544
-1.4135675812,1.6017964175
-1.4149906338,1.6045001544
-1.4164136865,1.6072038912
-1.4178367391,1.6099076280
-1.4192597917,1.6126113649
-1.4206828444,1.6153151017
-1.4221058970,1.6180188386
-1.4235289496,1.6207225754
-1.4249520022,1.6234263123
-1.4263750549,1.6261300491
-1.4277981075,1.6288337859
-1.4292211601,1.6315375228
-1.4306442128,1.6342412596
-1.4320672654,1.6369449965
-1.4334903180,1.6396487333
-1.4349133707,1.6423524702
-1.4363364233,1.6450562070
-1.4377594759,1.6477599438
-1.4391825286,1.6504636807
-1.4406055812,1.6531674175
-1.4417850312,1.6558775675
-1.4429644812,1.6585877175
-1.4441439312,1.6612978675
-1.4453233812,1.6640080175
-1.4465028312,1.6667181675
-1.4476822812,1.6694283175
-1.4488617312,1.6721384675
-1.4500411812,1.6748486175
-1.4512206312,1.6775587675
-1.4524000812,1.6802689175
-1.4535795312,1.6829790675
-1.4547589812,1.6856892175
-1.4559384312,1.6883993675
-1.4571178812,1.6911095175
-1.4582973312,1.6938196675
-1.4594767812,1.6965298175
-1.4606562312,1.6992399675
-1.4618356812,1.7019501175
-1.4630151312,1.7046602675
-1.4641945812,1.7073704175
-1.4650961075,1.7101862070
-1.4659976338,1.7130019965
-1.4668991601,1.7158177859
-1.4678006865,1.7186335754
-1.4687022128,1.7214493649
-1.4696037391,1.7242651544
-1.4705052654,1.7270809438
-1.4714067917,1.7298967333
-1.4723083180,1.7327125228
-1.4732098444,1.7355283123
-1.4741113707,1.7383441017
-1.4750128970,1.7411598912
-1.4759144233,1.7439756807
-1.4768159496,1.7467914702
-1.4777174759,1.7496072596
-1.4786190022,1.7524230491
-1.4795205286,1.7552388386
-1.4804220549,1.7580546280
-1.4813235812,1.7608704175
-1.4817693180,1.7637187859
-1.4822150549,1.7665671544
-1.4826607917,1.7694155228
-1.4831065286,1.7722638912
-1.4835522654,1.7751122596
-1.4839980022,1.7779606280
-1.4844437391,1.7808089965
-1.4848894759,1.7836573649
-1.4853352128,1.7865057333
-1.4857809496,1.7893541017
-1.4862266865,1.7922024702
-1.4866724233,1.7950508386
-1.4871181601,1.7978992070
-1.4875638970,1.8007475754
-1.4880096338,1.8035959438
-1.4884553707,1.8064443123
-1.4889011075,1.8092926807
-1.4893468444,1.8121410491
-1.4897925812,1.8149894175
-1.4898993707,1.8180429438
-1.4900061601,1.8210964702
-1.4901129496,1.8241499965
-1.4902197391,1.8272035228
-1.4903265286,1.8302570491
-1.4904333180,1.8333105754
-1.4905401075,1.8363641017
-1.4906468970,1.8394176280
-1.4907536865,1.8424711544
-1.4908604759,1.8455246807
-1.4909672654,1.8485782070
-1.4910740549,1.8516317333
-1.4911808444,1.8546852596
-1.4912876338,1.8577387859
-1.4913944233,1.8607923123
-1.4915012128,1.8638458386
-1.4916080022,1.8668993649
-1.4917147917,1.8699528912
-1.4918215812,1.8730064175
-1.4918216865,1.8765505228
-1.4918217917,1.8800946280
-1.4918218970,1.8836387333
-1.4918220022,1.8871828386
-1.4918221075,1.8907269438
-1.4918222128,1.8942710491
-1.4918223180,1.8978151544
-1.4918224233,1.9013592596
-1.4918225286,1.9049033649
-1.4918226338,1.9084474702
-1.4918227391,1.9119915754
-1.4918228444,1.9155356807
-1.4918229496,1.9190797859
-1.4918230549,1.9226238912
-1.4918231601,1.9261679965
-1.4918232654,1.9297121017
-1.4918233707,1.9332562070
-1.4918234759,1.9368003123
-1.4918235812,1.9403444175
-1.4918235812,1.9438384702
-1.4918235812,1.9473325228
-1.4918235812,1.9508265754
-1.4918235812,1.9543206280
-1.4918235812,1.9578146807
-1.4918235812,1.9613087333
-1.4918235812,1.9648027859
-1.4918235812,1.9682968386
-1.4918235812,1.9717908912
-1.4918235812,1.9752849438
-1.4918235812,1.9787789965
-1.4918235812,1.9822730491
-1.4918235812,1.9857671017
-1.4918235812,1.9892611544
-1.4918235812,1.9927552070
-1.4918235812,1.9962492596
-1.4918235812,1.9997433123
-1.4918235812,2.0032373649
-1.4918235812,2.0067314175
-1.4918235812,2.0094753175
-1.4918235812,2.0122192175
-1.4918235812,2.0149631175
-1.4918235812,2.0177070175
-1.4918235812,2.0204509175
-1.4918235812,2.0231948175
-1.4918235812,2.0259387175
-1.4918235812,2.0286826175
-1.4918235812,2.0314265175
-1.4918235812,2.0341704175
-1.4918235812,2.0369143175
-1.4918235812,2.0396582175
-1.4918235812,2.0424021175
-1.4918235812,2.0451460175
-1.4918235812,2.0478899175
-1.4918235812,2.0506338175
-1.4918235812,2.0533777175
-1.4918235812,2.0561216175
-1.4918235812,2.0588655175
-1.4918235812,2.0616094175
-1.4918221601,2.0642629965
-1.4918207391,2.0669165754
-1.4918193180,2.0695701544
-1.4918178970,2.0722237333
-1.4918164759,2.0748773123
-1.4918150549,2.0775308912
-1.4918136338,2.0801844702
-1.4918122128,2.0828380491
-1.4918107917,2.0854916280
-1.4918093707,2.0881452070
-1.4918079496,2.0907987859
-1.4918065286,2.0934523649
-1.4918051075,2.0961059438
-1.4918036865,2.0987595228
-1.4918022654,2.1014131017
-1.4918008444,2.1040666807
-1.4917994233,2.1067202596
-1.4917980022,2.1093738386
-1.4917965812,2.1120274175
-1.4917921075,2.1149293649
-1.4917876338,2.1178313123
-1.4917831601,2.1207332596
-1.4917786865,2.1236352070
-1.4917742128,2.1265371544
-1.4917697391,2.1294391017
-1.4917652654,2.1323410491
-1.4917607917,2.1352429965
-1.4917563180,2.1381449438
-1.4917518444,2.1410468912
-1.4917473707,2.1439488386
-1.4917428970,2.1468507859
-1.4917384233,2.1497527333
-1.4917339496,2.1526546807
-1.4917294759,2.1555566280
-1.4917250022,2.1584585754
-1.4917205286,2.1613605228
-1.4917160549,2.1642624702
-1.4917115812,2.1671644175
-1.4917115812,2.1703977859
-1.4917115812,2.1736311544
-1.4917115812,2.1768645228
-1.4917115812,2.1800978912
-1.4917115812,2.1833312596
-1.4917115812,2.1865646280
-1.4917115812,2.1897979965
-1.4917115812,2.1930313649
-1.4917115812,2.1962647333
-1.4917115812,2.1994981017
-1.4917115812,2.2027314702
-1.4917115812,2.2059648386
-1.4917115812,2.2091982070
-1.4917115812,2.2124315754
-1.4917115812,2.2156649438
-1.4917115812,2.2188983123
-1.4917115812,2.2221316807
-1.4917115812,2.2253650491
-1.4917115812,2.2285984175
-1.4917115812,2.2322629965
-1.4917115812,2.2359275754
-1.4917115812,2.2395921544
-1.4917115812,2.2432567333
-1.4917115812,2.2469213123
-1.4917115812,2.2505858912
-1.4917115812,2.2542504702
-1.4917115812,2.2579150491
-1.4917115812,2.2615796280
-1.4917115812,2.2652442070
-1.4917115812,2.2689087859
-1.4917115812,2.2725733649
-1.4917115812,2.2762379438
-1.4917115812,2.2799025228
-1.4917115812,2.2835671017
-1.4917115812,2.2872316807
-1.4917115812,2.2908962596
-1.4917115812,2.2945608386
-1.4917115812,2.2982254175
-1.4917187812,2.3014041175
-1.4917259812,2.3045828175
-1.4917331812,2.3077615175
-1.4917403812,2.3109402175
-1.4917475812,2.3141189175
-1.4917547812,2.3172976175
-1.4917619812,2.3204763175
-1.4917691812,2.3236550175
-1.4917763812,2.3268337175
-1.4917835812,2.3300124175
-1.4917907812,2.3331911175
-1.4917979812,2.3363698175
-1.4918051812,2.3395485175
-1.4918123812,2.3427272175
-1.4918195812,2.3459059175
-1.4918267812,2.3490846175
-1.4918339812,2.3522633175
-1.4918411812,2.3554420175
-1.4918483812,2.3586207175
-1.4918555812,2.3617994175
-1.4919511601,2.3640129965
-1.4920467391,2.3662265754
-1.4921423180,2.3684401544
-1.4922378970,2.3706537333
-1.4923334759,2.3728673123
-1.4924290549,2.3750808912
-1.4925246338,2.3772944702
-1.4926202128,2.3795080491
-1.4927157917,2.3817216280
-1.4928113707,2.3839352070
-1.4929069496,2.3861487859
-1.4930025286,2.3883623649
-1.4930981075,2.3905759438
-1.4931936865,2.3927895228
-1.4932892654,2.3950031017
-1.4933848444,2.3972166807
-1.4934804233,2.3994302596
-1.4935760022,2.4016438386
-1.4936715812,2.4038574175
-1.4945005286,2.4045805228
-1.4953294759,2.4053036280
-1.4961584233,2.4060267333
-1.4969873707,2.4067498386
-1.4978163180,2.4074729438
-1.4986452654,2.4081960491
-1.4994742128,2.4089191544
-1.5003031601,2.4096422596
-1.5011321075,2.4103653649
-1.5019610549,2.4110884702
-1.5027900022,2.4118115754
-1.5036189496,2.4125346807
-1.5044478970,2.4132577859
-1.5052768444,2.4139808912
-1.5061057917,2.4147039965
-1.5069347391,2.4154271017
-1.5077636865,2.4161502070
-1.5085926338,2.4168733123
-1.5094215812,2.4175964175
-1.5107552654,2.4170523649
-1.5120889496,2.4165083123
-1.5134226338,2.4159642596
-1.5147563180,2.4154202070
-1.5160900022,2.4148761544
-1.5174236865,2.4143321017
-1.5187573707,2.4137880491
-1.5200910549,2.4132439965
-1.5214247391,2.4126999438
-1.5227584233,2.4121558912
-1.5240921075,2.4116118386
-1.5254257917,2.4110677859
-1.5267594759,2.4105237333
-1.5280931601,2.4099796807
-1.5294268444,2.4094356280
-1.5307605286,2.4088915754
-1.5320942128,2.4083475228
-1.5334278970,2.4078034702
-1.5347615812,2.4072594175
-1.5352164233,2.4051128386
-1.5356712654,2.4029662596
